,VehicleID,Sequence,ORD_NO,SiteCode,ArrivalTime,WaitingTime,ServiceTime,DepartureTime,Delivered
5442,VEH_957,2,20230501B468792_001,D_56,2023-05-02 13:53:23.254096200,0,60,2023-05-02 14:53:23.254096200,No
5443,VEH_957,1,Null,O_323,2023-05-02 16:39:51.772069260,0 days 01:20:08.227930740,0,2023-05-02 18:00:00,Null
5444,VEH_957,2,MF2305266367498,D_1567,2023-05-02 21:18:38.531308440,0,60,2023-05-02 22:18:38.531308440,No
5445,VEH_957,1,Null,O_323,2023-05-03 01:18:45.080435460,0 days 04:41:14.919564540,0,2023-05-03 06:00:00,Null
5446,VEH_957,2,MF2305046233512,D_1582,2023-05-03 06:35:52.355119800,0,60,2023-05-03 07:35:52.355119800,No
5447,VEH_957,1,Null,O_376,2023-05-03 08:04:04.545778920,0 days 00:05:55.454221080,0,2023-05-03 08:10:00,Null
5448,VEH_957,2,MF2305186334219,D_2280,2023-05-03 10:23:51.954979500,0,60,2023-05-03 11:23:51.954979500,No
5449,VEH_957,1,Null,O_376,2023-05-03 13:44:06.336775020,0 days 04:15:53.663224980,0,2023-05-03 18:00:00,Null
5450,VEH_957,2,MF2305186334145,D_2263,2023-05-03 22:28:14.244266340,0,60,2023-05-03 23:28:14.244266340,No
5451,VEH_957,1,Null,O_243,2023-05-03 23:59:02.830217760,0 days 18:00:57.169782240,0,2023-05-04 18:00:00,Null
5452,VEH_957,2,20230504B476430_001,D_37,2023-05-04 19:10:27.332099400,0,60,2023-05-04 20:10:27.332099400,No
5453,VEH_957,1,Null,O_9,2023-05-05 00:12:30.288601440,0 days 05:47:29.711398560,0,2023-05-05 06:00:00,Null
5454,VEH_957,2,M18391881,D_362,2023-05-05 11:07:09.136695180,0,60,2023-05-05 12:07:09.136695180,No
5455,VEH_957,1,Null,O_673,2023-05-05 12:29:23.028349200,0 days 05:30:36.971650800,0,2023-05-05 18:00:00,Null
5456,VEH_957,2,M18393309,D_408,2023-05-05 21:03:40.799276280,0,60,2023-05-05 22:03:40.799276280,No
5457,VEH_957,1,Null,O_553,2023-05-05 22:26:09.754322220,,0,,Null
5458,VEH_958,1,Null,O_673,2023-05-02 06:00:00,0 days 00:00:00,0,2023-05-02 06:00:00,Null
5459,VEH_958,2,20230502B469956_001,D_7,2023-05-02 06:37:42.472361760,0,60,2023-05-02 07:37:42.472361760,No
5460,VEH_958,1,Null,O_62,2023-05-02 08:10:42.766298820,0 days 03:49:17.233701180,0,2023-05-02 12:00:00,Null
5461,VEH_958,2,M18387106,D_456,2023-05-02 12:30:42.585598440,0,60,2023-05-02 13:30:42.585598440,No
5462,VEH_958,1,Null,O_62,2023-05-02 14:02:40.354983900,0 days 03:57:19.645016100,0,2023-05-02 18:00:00,Null
5463,VEH_958,2,M18385501,D_349,2023-05-02 20:19:22.014412800,0,60,2023-05-02 21:19:22.014412800,No
5464,VEH_958,1,Null,O_144,2023-05-02 22:07:23.860791120,,0,,Null
5465,VEH_1036,1,Null,O_685,2023-05-02 06:00:00,0 days 00:00:00,0,2023-05-02 06:00:00,Null
5466,VEH_1036,2,20230502B471132_001,D_1,2023-05-02 09:06:58.101880860,0,60,2023-05-02 10:06:58.101880860,No
5467,VEH_1036,1,Null,O_144,2023-05-02 10:22:58.330236840,,0,,Null
5468,VEH_1061,1,Null,O_711,2023-05-02 06:00:00,0 days 00:00:00,0,2023-05-02 06:00:00,Null
5469,VEH_1061,2,20230502B470316_001,D_115,2023-05-02 07:29:53.845069320,0,60,2023-05-02 08:29:53.845069320,No
5470,VEH_1061,3,20230502B470228_001,D_208,2023-05-02 06:20:33.278206319,60,60,2023-05-02 08:20:33.278206319,No
5471,VEH_1061,1,Null,O_629,2023-05-02 10:31:36.976471680,0 days 01:28:23.023528320,0,2023-05-02 12:00:00,Null
5472,VEH_1061,2,MF2305316390846,D_2838,2023-05-02 13:09:45.935574720,0,60,2023-05-02 14:09:45.935574720,No
5473,VEH_1061,1,Null,O_326,2023-05-02 14:23:08.599027140,,0,,Null
5474,VEH_1054,1,Null,O_711,2023-05-02 06:00:00,0 days 00:00:00,0,2023-05-02 06:00:00,Null
5475,VEH_1054,2,MF2305016190134,D_1210,2023-05-02 09:19:05.222202540,0,60,2023-05-02 10:19:05.222202540,No
5476,VEH_1054,1,Null,O_352,2023-05-02 10:51:41.685707700,0 days 07:08:18.314292300,0,2023-05-02 18:00:00,Null
5477,VEH_1054,2,MF2305106275950,D_1917,2023-05-02 19:49:25.121912040,0,60,2023-05-02 20:49:25.121912040,No
5478,VEH_1054,1,Null,O_448,2023-05-02 21:27:39.071778420,0 days 02:32:20.928221580,0,2023-05-03 00:00:00,Null
5479,VEH_1054,2,MF2305046245850,D_1621,2023-05-03 03:15:40.189793940,0,60,2023-05-03 04:15:40.189793940,No
5480,VEH_1054,2,MF2305046246073,D_1624,2023-05-03 00:36:24.272270520,0,60,2023-05-03 01:36:24.272270520,No
5481,VEH_1054,2,MF2305046246223,D_1627,2023-05-03 02:42:23.483359980,0,60,2023-05-03 03:42:23.483359980,No
5482,VEH_1054,1,Null,O_174,2023-05-03 04:44:43.169733180,-1 days +19:15:16.830266820,0,2023-05-03 00:00:00,Null
5483,VEH_1054,2,MF2305046250939,D_1654,2023-05-03 01:35:21.078580980,0,60,2023-05-03 02:35:21.078580980,No
5484,VEH_1054,2,MF2305126295237,D_1757,2023-05-03 03:20:54.159920640,0,60,2023-05-03 04:20:54.159920640,No
5485,VEH_1054,3,MF2305316389344,D_2819,2023-05-03 00:19:06.706715580,60,60,2023-05-03 02:19:06.706715580,No
5486,VEH_1054,2,MF2305156308803,D_2078,2023-05-03 01:12:44.063190900,0,60,2023-05-03 02:12:44.063190900,No
5487,VEH_1054,1,Null,O_448,2023-05-03 03:20:47.186625780,0 days 02:39:12.813374220,0,2023-05-03 06:00:00,Null
5488,VEH_1054,2,MF2305046245835,D_1610,2023-05-03 10:15:39.835943340,0,60,2023-05-03 11:15:39.835943340,No
5489,VEH_1054,3,MF2305046245813,D_1613,2023-05-03 07:01:48.701753700,60,60,2023-05-03 09:01:48.701753700,No
5490,VEH_1054,2,MF2305046245856,D_1612,2023-05-03 08:24:17.155265880,0,60,2023-05-03 09:24:17.155265880,No
5491,VEH_1054,1,Null,O_466,2023-05-03 10:03:11.715923160,-1 days +19:56:48.284076840,0,2023-05-03 06:00:00,Null
5492,VEH_1054,2,MF2305046246229,D_1630,2023-05-03 08:03:13.200543900,0,60,2023-05-03 09:03:13.200543900,No
5493,VEH_1054,1,Null,O_673,2023-05-03 09:24:30.596001300,-1 days +20:35:29.403998700,0,2023-05-03 06:00:00,Null
5494,VEH_1054,2,MF2305156308807,D_2077,2023-05-03 08:25:41.287343820,0,60,2023-05-03 09:25:41.287343820,No
5495,VEH_1054,1,Null,O_243,2023-05-03 09:49:02.937881280,-1 days +20:10:57.062118720,0,2023-05-03 06:00:00,Null
5496,VEH_1054,2,MF2305176320100,D_2190,2023-05-03 07:30:34.594989960,0,60,2023-05-03 08:30:34.594989960,No
5497,VEH_1054,1,Null,O_352,2023-05-03 09:11:35.768193780,0 days 02:48:24.231806220,0,2023-05-03 12:00:00,Null
5498,VEH_1054,2,MF2305036205388,D_1445,2023-05-03 14:16:46.824422100,0,60,2023-05-03 15:16:46.824422100,No
5499,VEH_1054,2,MF2305106275982,D_1923,2023-05-03 14:01:53.106160140,0,60,2023-05-03 15:01:53.106160140,No
5500,VEH_1054,1,Null,O_448,2023-05-03 16:12:54.270536460,-1 days +19:47:05.729463540,0,2023-05-03 12:00:00,Null
5501,VEH_1054,2,20230503B473912_001,D_233,2023-05-03 13:50:10.704679860,0,60,2023-05-03 14:50:10.704679860,No
5502,VEH_1054,1,Null,O_326,2023-05-03 15:21:46.908670440,,0,,Null
5503,VEH_1063,1,Null,O_711,2023-05-02 06:00:00,0 days 00:00:00,0,2023-05-02 06:00:00,Null
5504,VEH_1063,2,20230502B470232_001,D_233,2023-05-02 07:41:40.778685780,0,60,2023-05-02 08:41:40.778685780,No
5505,VEH_1063,3,20230502B470236_001,D_233,2023-05-02 06:00:00,60,60,2023-05-02 08:00:00,No
5506,VEH_1063,1,Null,O_326,2023-05-02 10:13:16.982676359,,0,,Null
5507,VEH_199,1,Null,O_62,2023-05-02 06:10:00,0 days 00:00:00,0,2023-05-02 06:10:00,Null
5508,VEH_199,2,M18387110,D_458,2023-05-02 07:08:03.971163299,0,60,2023-05-02 08:08:03.971163299,No
5509,VEH_199,1,Null,O_62,2023-05-02 09:09:46.269914040,0 days 02:50:13.730085960,0,2023-05-02 12:00:00,Null
5510,VEH_199,2,MF2305046249996,D_373,2023-05-02 13:20:05.960127900,0,60,2023-05-02 14:20:05.960127900,No
5511,VEH_199,3,M18386435,D_373,2023-05-02 12:39:12.386028480,60,60,2023-05-02 14:39:12.386028480,No
5512,VEH_199,4,M18387101,D_1654,2023-05-02 12:00:00,120,60,2023-05-02 15:00:00,No
5513,VEH_199,1,Null,O_62,2023-05-02 18:42:45.595172700,0 days 00:07:14.404827300,0,2023-05-02 18:50:00,Null
5514,VEH_199,2,M18387107,D_456,2023-05-02 19:20:42.585598440,0,60,2023-05-02 20:20:42.585598440,No
5515,VEH_199,1,Null,O_62,2023-05-02 20:52:40.354983900,0 days 03:17:19.645016100,0,2023-05-03 00:10:00,Null
5516,VEH_199,2,M18389301,D_456,2023-05-03 00:40:42.585598440,0,60,2023-05-03 01:40:42.585598440,No
5517,VEH_199,1,Null,O_62,2023-05-03 02:12:40.354983900,0 days 03:47:19.645016100,0,2023-05-03 06:00:00,Null
5518,VEH_199,2,M18388575,D_341,2023-05-03 06:55:18.253390200,0,60,2023-05-03 07:55:18.253390200,No
5519,VEH_199,3,M18388579,D_499,2023-05-03 06:22:46.066641240,60,60,2023-05-03 08:22:46.066641240,No
5520,VEH_199,1,Null,O_62,2023-05-03 10:18:48.282884340,0 days 01:51:11.717115660,0,2023-05-03 12:10:00,Null
5521,VEH_199,2,M18389286,D_551,2023-05-03 14:18:13.980668640,0,60,2023-05-03 15:18:13.980668640,No
5522,VEH_199,1,Null,O_144,2023-05-03 15:55:07.305315900,,0,,Null
5523,VEH_65,1,Null,O_11,2023-05-02 12:00:00,0 days 00:00:00,0,2023-05-02 12:00:00,Null
5524,VEH_65,2,M18387289,D_492,2023-05-02 13:15:54.793795920,0,60,2023-05-02 14:15:54.793795920,No
5525,VEH_65,1,Null,O_243,2023-05-02 14:39:01.853839080,0 days 09:20:58.146160920,0,2023-05-03 00:00:00,Null
5526,VEH_65,2,20230503B473664_001,D_233,2023-05-03 01:50:02.468717340,0,60,2023-05-03 02:50:02.468717340,No
5527,VEH_65,1,Null,O_326,2023-05-03 03:21:38.672707920,0 days 02:38:21.327292080,0,2023-05-03 06:00:00,Null
5528,VEH_65,2,20230502B471485_001,D_77,2023-05-03 08:44:27.879472980,0,60,2023-05-03 09:44:27.879472980,No
5529,VEH_65,1,Null,O_553,2023-05-03 10:24:45.468951780,0 days 01:35:14.531048220,0,2023-05-03 12:00:00,Null
5530,VEH_65,2,20230503B473888_001,D_209,2023-05-03 15:00:16.275834179,0,60,2023-05-03 16:00:16.275834179,No
5531,VEH_65,1,Null,O_144,2023-05-03 16:27:56.815918260,0 days 13:32:03.184081740,0,2023-05-04 06:00:00,Null
5532,VEH_65,2,20230502B469119_001,D_88,2023-05-04 08:43:57.439300080,0,60,2023-05-04 09:43:57.439300080,No
5533,VEH_65,1,Null,O_284,2023-05-04 10:22:59.810917140,0 days 01:37:00.189082860,0,2023-05-04 12:00:00,Null
5534,VEH_65,2,MF2305106275912,D_1210,2023-05-04 14:00:07.834524900,0,60,2023-05-04 15:00:07.834524900,No
5535,VEH_65,1,Null,O_352,2023-05-04 15:32:44.298030060,0 days 02:27:15.701969940,0,2023-05-04 18:00:00,Null
5536,VEH_65,2,MF2305136296523,D_1184,2023-05-04 19:55:52.451516520,0,60,2023-05-04 20:55:52.451516520,No
5537,VEH_65,1,Null,O_352,2023-05-04 22:51:52.738149480,1 days 13:08:07.261850520,0,2023-05-06 12:00:00,Null
5538,VEH_65,2,MF2305306379935,D_1316,2023-05-06 13:37:49.373171220,0,60,2023-05-06 14:37:49.373171220,No
5539,VEH_65,1,Null,O_144,2023-05-06 15:27:06.571856400,0 days 02:32:53.428143600,0,2023-05-06 18:00:00,Null
5540,VEH_65,2,N_20230504876587,D_66,2023-05-06 20:43:01.616623200,0,60,2023-05-06 21:43:01.616623200,No
5541,VEH_65,1,Null,O_673,2023-05-06 22:13:18.069090600,,0,,Null
5542,VEH_105,1,Null,O_34,2023-05-02 12:00:00,0 days 00:00:00,0,2023-05-02 12:00:00,Null
5543,VEH_105,2,MF2305026198617,D_1331,2023-05-02 13:32:17.908224240,0,60,2023-05-02 14:32:17.908224240,No
5544,VEH_105,1,Null,O_144,2023-05-02 14:55:32.798679360,0 days 03:04:27.201320640,0,2023-05-02 18:00:00,Null
5545,VEH_105,2,M18386996,D_429,2023-05-02 20:06:01.994797920,0,60,2023-05-02 21:06:01.994797920,No
5546,VEH_105,1,Null,O_580,2023-05-02 21:25:28.661248740,0 days 02:34:31.338751260,0,2023-05-03 00:00:00,Null
5547,VEH_105,2,MF2305196342057,D_1401,2023-05-03 01:56:36.256413300,0,60,2023-05-03 02:56:36.256413300,No
5548,VEH_105,2,MF2305196342067,D_1403,2023-05-03 01:31:29.448298740,0,60,2023-05-03 02:31:29.448298740,No
5549,VEH_105,1,Null,O_11,2023-05-03 02:54:48.409315800,0 days 03:05:11.590684200,0,2023-05-03 06:00:00,Null
5550,VEH_105,2,20230502B469295_001,D_233,2023-05-03 06:46:09.202041600,0,60,2023-05-03 07:46:09.202041600,No
5551,VEH_105,1,Null,O_326,2023-05-03 08:17:45.406032120,0 days 03:42:14.593967880,0,2023-05-03 12:00:00,Null
5552,VEH_105,2,20230501B468607_001,D_96,2023-05-03 13:26:45.103802520,0,60,2023-05-03 14:26:45.103802520,No
5553,VEH_105,1,Null,O_243,2023-05-03 14:50:45.415281300,0 days 03:09:14.584718700,0,2023-05-03 18:00:00,Null
5554,VEH_105,2,20230503B474754_001,D_233,2023-05-03 19:50:02.468717340,0,60,2023-05-03 20:50:02.468717340,No
5555,VEH_105,1,Null,O_326,2023-05-03 21:21:38.672707920,0 days 08:38:21.327292080,0,2023-05-04 06:00:00,Null
5556,VEH_105,2,20230502B471021_001,D_96,2023-05-04 07:26:45.103802520,0,60,2023-05-04 08:26:45.103802520,No
5557,VEH_105,1,Null,O_243,2023-05-04 08:50:45.415281300,0 days 03:09:14.584718700,0,2023-05-04 12:00:00,Null
5558,VEH_105,2,MF2305276372375,D_2684,2023-05-04 13:43:19.880965020,0,60,2023-05-04 14:43:19.880965020,No
5559,VEH_105,1,Null,O_629,2023-05-04 15:29:14.277945660,0 days 02:30:45.722054340,0,2023-05-04 18:00:00,Null
5560,VEH_105,2,MF2305036207614,D_1278,2023-05-04 20:50:14.528164920,0,60,2023-05-04 21:50:14.528164920,No
5561,VEH_105,1,Null,O_466,2023-05-04 22:12:05.936146380,,0,,Null
5562,VEH_106,1,Null,O_34,2023-05-02 12:00:00,0 days 00:00:00,0,2023-05-02 12:00:00,Null
5563,VEH_106,2,MF2305186338476,D_1771,2023-05-02 14:10:22.826570460,0,60,2023-05-02 15:10:22.826570460,No
5564,VEH_106,1,Null,O_448,2023-05-02 15:18:24.085739340,-1 days +20:41:35.914260660,0,2023-05-02 12:00:00,Null
5565,VEH_106,2,PND000120,D_1945,2023-05-02 14:16:27.689134320,0,60,2023-05-02 15:16:27.689134320,No
5566,VEH_106,1,Null,O_9,2023-05-02 15:38:32.574316320,0 days 02:21:27.425683680,0,2023-05-02 18:00:00,Null
5567,VEH_106,2,M18386939,D_425,2023-05-02 23:05:02.148298740,0,60,2023-05-03 00:05:02.148298740,No
5568,VEH_106,1,Null,O_673,2023-05-03 00:28:13.443590760,0 days 05:31:46.556409240,0,2023-05-03 06:00:00,Null
5569,VEH_106,2,M18388471,D_507,2023-05-03 07:07:46.296574140,0,60,2023-05-03 08:07:46.296574140,No
5570,VEH_106,3,M18390147,D_611,2023-05-03 06:26:10.404928200,60,60,2023-05-03 08:26:10.404928200,No
5571,VEH_106,1,Null,O_326,2023-05-03 09:44:56.063179740,0 days 08:15:03.936820260,0,2023-05-03 18:00:00,Null
5572,VEH_106,2,20230501B468588_001,D_92,2023-05-03 19:31:41.383424700,0,60,2023-05-03 20:31:41.383424700,No
5573,VEH_106,1,Null,O_9,2023-05-03 23:19:24.004197060,0 days 00:40:35.995802940,0,2023-05-04 00:00:00,Null
5574,VEH_106,2,M18389044,D_536,2023-05-04 03:45:14.732653020,0,60,2023-05-04 04:45:14.732653020,No
5575,VEH_106,1,Null,O_603,2023-05-04 05:09:46.288952760,0 days 00:50:13.711047240,0,2023-05-04 06:00:00,Null
5576,VEH_106,2,MF2305116278387,D_1598,2023-05-04 10:23:47.863961040,0,60,2023-05-04 11:23:47.863961040,No
5577,VEH_106,1,Null,O_9,2023-05-04 11:54:39.540305280,-1 days +18:05:20.459694720,0,2023-05-04 06:00:00,Null
5578,VEH_106,2,20230504B476706_001,D_209,2023-05-04 07:13:38.880756960,0,60,2023-05-04 08:13:38.880756960,No
5579,VEH_106,1,Null,O_144,2023-05-04 08:41:19.420840980,0 days 03:18:40.579159020,0,2023-05-04 12:00:00,Null
5580,VEH_106,2,N_20230502865053,D_93,2023-05-04 14:37:08.877065520,0,60,2023-05-04 15:37:08.877065520,No
5581,VEH_106,1,Null,O_770,2023-05-04 16:27:36.527545980,,0,,Null
5582,VEH_139,1,Null,O_45,2023-05-02 12:00:00,0 days 00:00:00,0,2023-05-02 12:00:00,Null
5583,VEH_139,2,MF2305306378265,D_1282,2023-05-02 14:19:31.743764820,0,60,2023-05-02 15:19:31.743764820,No
5584,VEH_139,1,Null,O_591,2023-05-02 15:38:01.746135060,0 days 08:21:58.253864940,0,2023-05-03 00:00:00,Null
5585,VEH_139,2,MF2305026199184,D_1342,2023-05-03 02:59:07.437342660,0,60,2023-05-03 03:59:07.437342660,No
5586,VEH_139,3,MF2305136296451,D_1654,2023-05-03 00:22:37.614895860,60,60,2023-05-03 02:22:37.614895860,No
5587,VEH_139,1,Null,O_629,2023-05-03 05:44:28.203651360,0 days 00:15:31.796348640,0,2023-05-03 06:00:00,Null
5588,VEH_139,2,20230503B474976_001,D_233,2023-05-03 06:46:53.436964380,0,60,2023-05-03 07:46:53.436964380,No
5589,VEH_139,1,Null,O_326,2023-05-03 08:18:29.640954960,0 days 09:41:30.359045040,0,2023-05-03 18:00:00,Null
5590,VEH_139,2,20230502B471521_001,D_87,2023-05-03 19:18:18.853864680,0,60,2023-05-03 20:18:18.853864680,No
5591,VEH_139,3,20230501B468560_001,D_87,2023-05-03 18:00:00,60,60,2023-05-03 20:00:00,No
5592,VEH_139,4,20230501B468482_001,D_95,2023-05-03 18:30:40.656390240,120,60,2023-05-03 21:30:40.656390240,No
5593,VEH_139,1,Null,O_673,2023-05-03 23:15:05.386560420,0 days 06:44:54.613439580,0,2023-05-04 06:00:00,Null
5594,VEH_139,2,M18391764,D_629,2023-05-04 07:12:52.397220480,0,60,2023-05-04 08:12:52.397220480,No
5595,VEH_139,3,M18392055,D_664,2023-05-04 06:30:28.895094840,60,60,2023-05-04 08:30:28.895094840,No
5596,VEH_139,1,Null,O_711,2023-05-04 10:15:14.459324040,0 days 01:44:45.540675960,0,2023-05-04 12:00:00,Null
5597,VEH_139,2,20230504B476489_001,D_108,2023-05-04 13:12:37.273662900,0,60,2023-05-04 14:12:37.273662900,No
5598,VEH_139,3,20230504B476575_001,D_115,2023-05-04 12:49:37.406044980,60,60,2023-05-04 14:49:37.406044980,No
5599,VEH_139,1,Null,O_711,2023-05-04 17:34:11.023412220,0 days 00:25:48.976587780,0,2023-05-04 18:00:00,Null
5600,VEH_139,2,20230504B476754_001,D_108,2023-05-04 19:12:37.273662900,0,60,2023-05-04 20:12:37.273662900,No
5601,VEH_139,1,Null,O_174,2023-05-04 20:39:50.719856280,0 days 09:20:09.280143720,0,2023-05-05 06:00:00,Null
5602,VEH_139,2,20230504B475163_001,D_209,2023-05-05 07:34:34.216913820,0,60,2023-05-05 08:34:34.216913820,No
5603,VEH_139,1,Null,O_144,2023-05-05 09:02:14.756997840,0 days 02:57:45.243002160,0,2023-05-05 12:00:00,Null
5604,VEH_139,2,20230503B472337_001,D_91,2023-05-05 14:00:49.955904840,0,60,2023-05-05 15:00:49.955904840,No
5605,VEH_139,1,Null,O_580,2023-05-05 15:23:18.957355320,,0,,Null
5606,VEH_173,1,Null,O_50,2023-05-02 12:00:00,0 days 00:00:00,0,2023-05-02 12:00:00,Null
5607,VEH_173,2,MF2305046250084,D_1660,2023-05-02 13:10:49.920398400,0,60,2023-05-02 14:10:49.920398400,No
5608,VEH_173,3,MF2305116280577,D_1842,2023-05-02 12:42:08.127215760,60,60,2023-05-02 14:42:08.127215760,No
5609,VEH_173,1,Null,O_50,2023-05-02 16:38:50.535264900,0 days 01:21:09.464735100,0,2023-05-02 18:00:00,Null
5610,VEH_173,2,MF2305116280582,D_1748,2023-05-02 18:54:38.019905940,0,60,2023-05-02 19:54:38.019905940,No
5611,VEH_173,3,MF2305116280618,D_1748,2023-05-02 18:00:00,60,60,2023-05-02 20:00:00,No
5612,VEH_173,1,Null,O_50,2023-05-02 21:50:23.209999620,0 days 08:09:36.790000380,0,2023-05-03 06:00:00,Null
5613,VEH_173,2,MF2305116280959,D_1748,2023-05-03 06:54:38.019905940,0,60,2023-05-03 07:54:38.019905940,No
5614,VEH_173,3,MF2305116280941,D_1748,2023-05-03 06:00:00,60,60,2023-05-03 08:00:00,No
5615,VEH_173,1,Null,O_50,2023-05-03 09:50:23.209999620,0 days 02:19:36.790000380,0,2023-05-03 12:10:00,Null
5616,VEH_173,2,MF2305116280607,D_1967,2023-05-03 14:44:22.155432180,0,60,2023-05-03 15:44:22.155432180,No
5617,VEH_173,3,MF2305116280599,D_1968,2023-05-03 12:17:44.558330640,60,60,2023-05-03 14:17:44.558330640,No
5618,VEH_173,1,Null,O_50,2023-05-03 19:23:11.827698480,0 days 04:46:48.172301520,0,2023-05-04 00:10:00,Null
5619,VEH_173,2,MF2305116280989,D_1966,2023-05-04 03:13:56.810564760,0,60,2023-05-04 04:13:56.810564760,No
5620,VEH_173,1,Null,O_50,2023-05-04 07:22:38.525863620,0 days 04:57:21.474136380,0,2023-05-04 12:20:00,Null
5621,VEH_173,2,MF2305116280966,D_1967,2023-05-04 14:54:22.155432180,0,60,2023-05-04 15:54:22.155432180,No
5622,VEH_173,3,MF2305116280958,D_1968,2023-05-04 12:27:44.558330640,60,60,2023-05-04 14:27:44.558330640,No
5623,VEH_173,1,Null,O_50,2023-05-04 19:33:11.827698480,0 days 04:36:48.172301520,0,2023-05-05 00:10:00,Null
5624,VEH_173,2,MF2305116280996,D_1967,2023-05-05 02:44:22.155432180,0,60,2023-05-05 03:44:22.155432180,No
5625,VEH_173,3,MF2305116281033,D_1967,2023-05-05 00:10:00,60,60,2023-05-05 02:10:00,No
5626,VEH_173,1,Null,O_50,2023-05-05 07:19:35.334532380,0 days 04:40:24.665467620,0,2023-05-05 12:00:00,Null
5627,VEH_173,2,MF2305116280073,D_1210,2023-05-05 15:08:25.416025020,0,60,2023-05-05 16:08:25.416025020,No
5628,VEH_173,1,Null,O_50,2023-05-05 19:13:23.032808040,0 days 04:46:36.967191960,0,2023-05-06 00:00:00,Null
5629,VEH_173,2,MF2305116279602,D_1236,2023-05-06 01:05:45.788551140,0,60,2023-05-06 02:05:45.788551140,No
5630,VEH_173,3,MF2305116280097,D_1236,2023-05-06 00:00:00,60,60,2023-05-06 02:00:00,No
5631,VEH_173,1,Null,O_50,2023-05-06 04:12:00.669905340,0 days 01:47:59.330094660,0,2023-05-06 06:00:00,Null
5632,VEH_173,2,MF2305116280092,D_1271,2023-05-06 09:49:49.738420680,0,60,2023-05-06 10:49:49.738420680,No
5633,VEH_173,3,MF2305116279597,D_1271,2023-05-06 06:00:00,60,60,2023-05-06 08:00:00,No
5634,VEH_173,1,Null,O_50,2023-05-06 15:22:31.383836700,,0,,Null
5635,VEH_1148,1,Null,O_50,2023-05-02 12:00:00,0 days 00:00:00,0,2023-05-02 12:00:00,Null
5636,VEH_1148,2,MF2305116279538,D_1748,2023-05-02 12:54:38.019905940,0,60,2023-05-02 13:54:38.019905940,No
5637,VEH_1148,2,MF2305116280613,D_1842,2023-05-02 12:45:46.703702940,0,60,2023-05-02 13:45:46.703702940,No
5638,VEH_1148,1,Null,O_50,2023-05-02 14:31:39.191353680,0 days 03:28:20.808646320,0,2023-05-02 18:00:00,Null
5639,VEH_1148,2,MF2305116280552,D_1965,2023-05-02 20:38:05.191432560,0,60,2023-05-02 21:38:05.191432560,No
5640,VEH_1148,2,MF2305116280522,D_1966,2023-05-02 21:03:56.810564760,0,60,2023-05-02 22:03:56.810564760,No
5641,VEH_1148,3,MF2305116280536,D_1966,2023-05-02 18:00:00,60,60,2023-05-02 20:00:00,No
5642,VEH_1148,1,Null,O_50,2023-05-03 02:12:38.525863620,0 days 03:47:21.474136380,0,2023-05-03 06:00:00,Null
5643,VEH_1148,2,MF2305116280583,D_1965,2023-05-03 08:38:05.191432560,0,60,2023-05-03 09:38:05.191432560,No
5644,VEH_1148,1,Null,O_50,2023-05-03 12:16:35.055378600,0 days 05:53:24.944621400,0,2023-05-03 18:10:00,Null
5645,VEH_1148,2,MF2305116280572,D_1968,2023-05-03 20:39:57.493034160,0,60,2023-05-03 21:39:57.493034160,No
5646,VEH_1148,1,Null,O_50,2023-05-04 00:11:02.606969820,0 days 00:08:57.393030180,0,2023-05-04 00:20:00,Null
5647,VEH_1148,2,MF2305116280984,D_1967,2023-05-04 02:54:22.155432180,0,60,2023-05-04 03:54:22.155432180,No
5648,VEH_1148,1,Null,O_50,2023-05-04 06:29:35.334532380,0 days 00:00:24.665467620,0,2023-05-04 06:30:00,Null
5649,VEH_1148,2,MF2305116280957,D_1967,2023-05-04 09:04:22.155432180,0,60,2023-05-04 10:04:22.155432180,No
5650,VEH_1148,1,Null,O_50,2023-05-04 12:39:35.334532380,0 days 05:20:24.665467620,0,2023-05-04 18:00:00,Null
5651,VEH_1148,2,MF2305116281002,D_1842,2023-05-04 18:45:46.703702940,0,60,2023-05-04 19:45:46.703702940,No
5652,VEH_1148,1,Null,O_50,2023-05-04 20:31:39.191353680,0 days 03:28:20.808646320,0,2023-05-05 00:00:00,Null
5653,VEH_1148,2,MF2305116281001,D_1966,2023-05-05 03:03:56.810564760,0,60,2023-05-05 04:03:56.810564760,No
5654,VEH_1148,1,Null,O_50,2023-05-05 07:12:38.525863620,0 days 04:47:21.474136380,0,2023-05-05 12:00:00,Null
5655,VEH_1148,2,MF2305116281036,D_1965,2023-05-05 14:38:05.191432560,0,60,2023-05-05 15:38:05.191432560,No
5656,VEH_1148,1,Null,O_50,2023-05-05 18:16:35.055378600,0 days 00:03:24.944621400,0,2023-05-05 18:20:00,Null
